,hotel_name,rating,review
1031,casavilla hotel,5,The location of the hotel is a huge advantage. The cost is reasonable considering what you get. Rooms with shared bathrooms are best avoided as shared bathrooms were not maintained properly. We picked up a map at the Step Inn who were happy to help even though we weren't staying there.
1032,casavilla hotel,3,"It's an old style hotel with the modern facilities. Rooms are cozy & the common place is open & some times windy. It's a 5 storied building. In the same building there are other two hotels. Location is very convenient. Bus hub & LRT, MRT …"
1033,casavilla hotel,1,This hotel not for live. The staf very rude and not friendly. The roon so smelly and dirty. They don't change sheet everyday. Don't have towels in room. And don't have hausekeeping staf for clean the roon everyday. I stay for 3 night and that is a bad experience
1035,casavilla hotel,2,Wood type lodge. Shared bathroom. If you pay extra they arrange.
1036,Hotel Rujia Inn,1,All good but in room have but have in not good smoking......
1037,Hotel Rujia Inn,1,vry sad the quality of room
1038,Hotel Rujia Inn,1,Bad customer service. The night staff is so sarcastic. Changed it.
1039,Hotel Rujia Inn,1,Need to change better management
1040,Hotel Rujia Inn,1,Gloomy
1041,Hotel Rujia Inn,1,Room 215 got ghost 👻
1042,Hotel Rujia Inn,1," The bed is dirty, I didn’t make my skin allergic"
1043,Hotel Rujia Inn,1, The server is rude
1046,Fast Hotel Idaman,5,"Very nice, I like it and enjoyed staying there"
1047,Fast Hotel Idaman,5,"A worthy repeat for me despite some minor hiccups with d AC n d plug point. Most convenient n easily accessible to all shops, eateries, bank, clinics, etc"
1048,Fast Hotel Idaman,5,Great place for a short stay... Lot of facilities around the hotel... Toilet and room is very comfortable
1049,Fast Hotel Idaman,4,"Need some maintenance and they are working on it.
They take Ur review serious and you won't see same problem again, their location is strategic"
1050,Fast Hotel Idaman,1,"Never ever again. Mold infested rooms. Dirty. Many things not working, Wifi being one."
1051,Fast Hotel Idaman,3,The narrow staircase is hard to get the luggage up to the fisrt floor where the reception and rooms are and there is no lift. Rooms and washrooms are clean and tidy but the bed cover and especially pillow covers in my room had stains and I …
1052,Fast Hotel Idaman,2,Cheap but the sheet sometimes feels itchy and dirty. If you are really on budget then this hotel may be enough but consider other places first. The location is good between store but quite far from train station and downtown
1053,Fast Hotel Idaman,1,"Air was smelly, dank, musty, stale and overwhelmingly bad. windowless bedroom and unventilated toilet. Mold everywhere. The white duvet cover and bath towels bear revulsive stains. And throughout the 3 nights stay, the room was never …"
1054,Fast Hotel Idaman,2,The room was not comfortable. I booked different room but I got different room
1055,Fast Hotel Idaman,4,Great location. Very near with Uptown Danau Kota but far enough not to get caught in the jam.
1056,Ohana Kuala Lumpur,2,"The hostel position is good ,the cleaning of the place good ,but the hieght of pod room is too short and the water in toilet is too small ,so you can't take shower well.The workers they are normal not too good and not too bad ,but they are not professional ."
1057,Ohana Kuala Lumpur,1,Not real as a picture ..tv.out..all facility old school
1058,Ohana Kuala Lumpur,5,"Very nice decor and sky views of the city. Common area was nice with a pantry and seats to relax. Staff was friendly. Bathroom was clean. The time I stayed there was many guests, so i liked the atmosphere. Though i can imagine it can get a …"
1059,Ohana Kuala Lumpur,4,Great hostel near a monorail station and a mall with loads of cheap restaurants. Really nice view of Petronas. Great beer and showers. Really nice beds as well nice feature.
1060,Ohana Kuala Lumpur,5,A good place for backpacker for staying with budget plan. Nice view in kitchen area for smokers in open air balcony. Quite clean condition for non-smoker too. I gotta for check out now. Parking inside building with RM 8.00 per entry for 24hours.
1061,Ohana Kuala Lumpur,1,Horrifying experience in private room/5 private rooms and 2 bathrooms. 6 days without a functional lock on main apartment door. Had to threaten to call police -twice!- just to get management motivated to repair/replace lock. Dangerous for …
1062,Ohana Kuala Lumpur,5,"* Pros
- Good privacy for each bed, large room for stuff, large suitcase storage area, security with tap-card, located at the 25-level with city view for free …"
1063,Ohana Kuala Lumpur,5,Interior decoration is mixture of modern and Japanese Pods. I'm able to book a night it's a plus with Gym and an indoor pool through Agoda App. I'm happy to stay and I'll come back another time
1064,Ohana Kuala Lumpur,5,The view from the female dorm room is beautiful especially at night. The staff members are very kind and helpful. Its such restful atmosphere so I feel relaxed and relieved coming back to the suite. The price is great too!
1065,Ohana Kuala Lumpur,5,The hostel is beautiful. Rooms were clean and cozy. Staff is nice and helpful. The view from here is amazing. There is also a swimming pool on 3rd floor. You can relax and enjoy your stay at this hostel.
1066,OYO 89773 New Eastern Hotel,4,Clean. Lively area. Good prices.
1067,OYO 89773 New Eastern Hotel,5,The best of Oyo chain of hotels ...I love the tv because got my favourite Fox n AXN channels ....the staffs were nice to me too .....it got rain shower ....I will put more photos next time
1068,OYO 89773 New Eastern Hotel,3,For me this hotel standard just a three star coz nothing special while staying 1 night there
1069,OYO 89773 New Eastern Hotel,4,Really good place with cheap price. But there's no lift. No parking also I guess. But good position
1070,OYO 89773 New Eastern Hotel,5,"the facilities are ok and the room is good for tourist who want to relax after a long day. the shower is nice and the bed is relaxing. the staff quite friendly. so far, very good."
1071,OYO 89773 New Eastern Hotel,4,Rooms are clean. They are a bit of a cave hut nice for sleeping. 2 train lines are close by. They wanted to charge us extra for early check-in and gave us a bit of a hard time when we fell asleep on the comfortable couches on the lobby instead.
1072,OYO 89773 New Eastern Hotel,4,"Nice, cheap n worth it. I like the shower, the water pressure is very good and clean. There is drinking water machine. But sometimes I can smell people smoking and that's very annoying...Will come back again."
1073,OYO 89773 New Eastern Hotel,5,Excellent.
1074,OYO 89773 New Eastern Hotel,5,"Most cheapest single room in the heart of Kuala Lumpur. Clean and adequate equipment with hot shower, flat screen television, air-conditioning for only MYR49.00 (2018) per-night."
1075,OYO 89773 New Eastern Hotel,4,Clean and well maintained. Small rooms. Decent wifi
1078,Cool Hotel Sdn Bhd Selayang,5,"(Translated by Google) Harap maklum bahawa:
1. Pastikan or bayar Deposit by TUNAI, jangan bayar menggunakan pembayaran QR. …"
1079,Cool Hotel Sdn Bhd Selayang,5,"(Translated by Google) 注意
1. 应 以 现金 支付 请勿 使用 二维 码 支付 以 以 支付 …"
1080,Cool Hotel Sdn Bhd Selayang,5,"(Translated by Google) Please take note that:
1. Deposit should be pay in CASH, don't pay use QR pay. Please pay the deposit …"
1081,Cool Hotel Sdn Bhd Selayang,5,"(Translated by Google) :
1. வைப்புத்தொகையை CASH இல் செலுத்த வேண்டும், QR ஊதியத்தைப் பயன்படுத்த. உங்கள் …"
1083,Friends Perk Hostel,1,This hotel is closed
1084,Friends Perk Hostel,1, On Me
1086,Friends Perk Hostel,2,"(Translated by Google) The staff were helpful, but otherwise poor.
Point of concern
・ Location …"
1090,Friends Perk Hostel,3,"The vibe was nice. I really like the Friends vibe in the place. They were playing episode after episode of Friends on TV, which was nice. The food was good as well. However, the waiting time was long. It literally took an entire episode of …"
1091,Friends Perk Hostel,3,Food wise kust average or maybe below. I ordered a salmon steak spaghetti and it doesnt make my day. The cost for the food and a coke is RM64. The cafe is very dark. Perhaps main focus is the hostel.
1092,Friends Perk Hostel,3,The food prepared were ok but not for average daily consumption due to it's price....I was informed that it is cheaper for lunch than supper...but to compare similar eatery style which is own by an ex TV3 journalist which is cheaper and tastier....😒😒😒
1093,Check-In @ KL Sentral,1,Worst hotel poor WiFi poor service total waste of money
1094,Check-In @ KL Sentral,1," Avoid like fire. Tree hollows without windows and stinks everywhere. Despite reporting the fact, nothing was done at reception. They offered us a freshener that we can mischief. Hotel for homosexuals, which is full"
1095,Check-In @ KL Sentral,1, Poor sound insulation
1101,Check-In @ KL Sentral,2,"Good price but it's noisy. Due to a, dancing class on the next building. Staff is friendly. But the room is not sound proof. Please avoid if you are a, light sleeper."
1102,Check-In @ KL Sentral,2,Clean and comfy.
